Date,Actualized Sales,Total IMP,Total Clicks,Total Sales,Total Device Sales,Total SIM Sales,Total Cost,Gross Adds,Total.CPS,Total.CPGA,SEM IMP,SEM Clicks,SEM Device Sales,SEM SIM Sales,SEM Cost,SEM.Gross Adds,SEM.CPS,SEM.CPGA,CPA IMP,CPA Clicks,CPA Device Sales,CPA SIM Sales,CPA Total Sales,CPA.Gross Adds,CPA.CPS,CPA.CPGA,Mid-Funnel Display IMP,Mid-Funnel Display Clicks,Mid-Funnel SEM IMP,Mid-Funnel SEM Clicks,Mid-Funnel Device Sales,Mid-Funnel SIM Sales,Mid-Funnel Cost,Mid.Gross Adds,Mid.CPS,Mid.CPGA
4/9/2015,1338,12787406,73478,1338,744,594,65625.1812,1270.8,49.04722063,53.87938307,349868,36267,110,89,9685.33,173.56,48.67,53.28013367,6571109,14739,493,420,44844.45457,855.42,49.11769394,54.03164527,5114848,18596,751581,3876,141,85,11089.24008,241.82,49.06743396,53.77086263
4/10/2015,1445,12164210,75372,1445,733,712,70684.44157,1355.32,48.91656856,53.95793613,364894,38642,117,88,10074.89789,151.28,49.14584337,53.92788207,6142587,14704,505,520,50092.96394,949.11,48.87118434,53.91169622,4924794,18077,731935,3949,111,104,10524.27287,254.93,48.95010638,54.14792296
4/11/2015,927,10392105,75879,926,591,335,45397.55867,881.56,49.02544133,53.55449431,329193,35206,105,38,7099.261481,99.42,49.64518519,53.92959163,5138643,13085,384,258,31343.70918,632.94,48.82197691,53.45471925,4265618,23905,658651,3683,102,39,6977.054259,149.2,49.48265432,53.72781501
4/12/2015,1020,11005667,72994,1020,623,397,49951.27642,969.17,48.97183962,53.56144949,321556,33225,107,69,8727.950769,130.29,49.59062937,54.42827539,5443813,13707,398,281,33075.60309,655.95,48.71222841,53.32019209,4546131,22443,694167,3619,118,47,8161.538442,182.93,49.46386935,53.80916197
4/13/2015,1498,12610225,75386,1498,774,724,73189.9409,1394.03,48.85843852,53.8692998,353585,36754,129,73,9962.664938,147.66,49.32012346,54.10984695,6449131,14838,514,563,52570.32291,1008.03,48.81181329,53.94319614,5059948,19896,747561,3898,131,88,10680.82299,238.34,48.77088123,53.40773685
4/14/2015,1717,11508266,64922,1717,1138,579,84137.33596,1630.93,49.00252531,53.42135469,350918,35758,155,73,11096.76,170.22,48.67,53.18188227,5853160,14742,764,421,57939.79756,1124.54,48.89434393,53.34924502,4574226,10698,729962,3724,219,85,15058.83573,336.17,49.53564384,53.78382961
4/15/2015,1713,11335084,62811,1713,1189,524,83828.83794,1633.04,48.93685811,53.2209009,349781,35317,152,73,10950.75,157.83,48.67,53.03959957,5855629,15480,827,356,57922.97812,1157.7,48.96278793,53.24708474,4416120,8370,713554,3644,210,95,14937.45899,317.51,48.97527536,53.21555227
4/16/2015,1516,11304500,62371,1516,1029,487,74089.00704,1440.56,48.87137667,53.22873744,344173,35300,161,72,11370.18299,187.77,48.79906863,53.01704213,5854853,14862,689,359,51283.35839,1003.68,48.93450228,53.38681652,4388487,8646,716987,3563,179,56,11437.45,249.11,48.67,52.75139497
4/17/2015,1557,11414453,61086,1557,1079,478,76006.24372,1494.11,48.81582769,53.09228906,334252,34381,181,58,11662.53034,191.15,48.79719807,52.8434214,5634920,14892,708,336,50985.77315,1013.47,48.83694746,53.19939416,4752644,8170,692637,3643,190,84,13358.55586,289.49,48.7538535,52.88165394
4/18/2015,1107,9764679,56739,1107,732,375,54184.60911,1057.95,48.94725303,53.39111489,315913,31099,107,60,8186.129868,138.23,49.01874172,53.54720394,4647364,14147,477,248,35535.93676,699.65,49.01508519,53.45316944,4119873,7901,681529,3592,148,67,10467.62438,220.07,48.686625,53.0957877
4/19/2015,1197,10900641,61815,1197,813,384,58564.97386,1131.06,48.92646104,53.29284034,323131,31741,135,62,9587.99,160.55,48.67,52.74730614,5448553,18591,516,248,37439.16071,723.36,49.00413706,53.38318403,4389289,7787,739668,3696,162,74,11532.14874,247.15,48.86503704,53.38280397
4/20/2015,1624,12187238,60049,1624,1028,596,79603.04723,1529.02,49.0166547,53.56818747,341020,34494,137,93,11312.84314,186.37,49.18627451,53.8391372,6707768,16883,706,404,54468.10707,1023.9,49.07036673,53.58010548,4366985,4924,771465,3748,185,99,13843.70613,318.75,48.74544413,53.37148235
4/21/2015,1568,11449413,59725,1568,972,596,76718.32958,1495.91,48.92750611,53.50950258,333264,33790,133,63,9539.32,75.09,48.67,52.50059928,6426608,16300,689,443,55336.17204,1127.24,48.8835442,53.46989993,4005373,6480,684168,3155,150,90,11798.54907,293.58,49.16062112,53.91961305
4/22/2015,1722,9515855,58115,1722,1117,605,84291.54366,1638.16,48.94979306,53.42715608,336936,33098,173,79,12285.38229,296.76,48.75151703,53.06220515,5166973,14132,753,440,58463.45892,1005.9,49.00541401,53.54105776,3332809,8123,679137,2762,191,86,13561.2994,335.5,48.95775956,53.40846498
4/23/2015,1803,8589080,58243,1803,1185,618,88070.67441,1722.55,48.84674121,53.25487214,333171,33481,153,69,10917.69188,190.45,49.17879227,53.45240221,4995423,14512,814,440,61179.79,1150.97,48.78771132,53.15498232,2579743,7820,680743,2430,218,109,15977.0318,381.13,48.85942446,53.45782279
4/24/2015,1520,7352331,64812,1520,1052,468,74360.04272,1446.35,48.92108074,53.20486742,319903,33043,142,51,9454.535181,153.1,48.98722892,53.11482691,3959949,14460,740,340,52795.8392,1012.64,48.8850363,53.1988762,2401146,14818,671333,2491,170,77,12106.78193,280.61,49.01531148,53.27561384
4/25/2015,1178,6288313,63039,1178,837,341,57659.22412,1138.91,48.94670978,53.16230431,312627,31048,128,68,9539.32,156.86,48.67,52.74703557,3379226,12388,549,213,37259.71413,746.94,48.89726264,53.09085067,2001526,17182,594934,2421,160,60,10843.16406,235.11,49.28710938,53.66636893
4/26/2015,1296,6604935,56019,1296,896,400,63591.78344,1216.28,49.06773414,53.41342454,306066,30870,161,74,11535.14816,175.1,49.08573684,53.26264991,3523281,11084,595,270,42425.63023,833.5,49.04697137,53.43089382,2144999,11690,630589,2375,140,56,9630.659469,207.68,49.1360177,53.47043529
4/27/2015,1745,7654075,62085,1745,1150,595,85572.289,1637.33,49.03856103,53.49127543,326419,33345,154,67,10816.68385,176.42,48.94427083,53.26663644,4173146,12857,802,431,60443.31497,1167.25,49.02134223,53.50455344,2582327,13456,572183,2427,194,97,14306.63306,293.66,49.1636875,53.57345229
4/28/2015,1855,7534356,59226,1854,1346,508,91221.46625,1635.016509,49.20251685,53.56550195,321117,32194,206,56,12866.5805,334.2558233,49.10908589,52.86101486,4113992,11971,882,360,61174.36852,1032.280332,49.25472506,53.71423655,2570828,12705,528419,2356,258,92,17190.97906,268.4803534,49.11708304,53.87071282
4/29/2015,2031,7420285,63974,2014,1416,598,98708.99177,1767.681371,49.01141598,53.45647216,326694,36079,213,59,13310.41639,368.7265795,48.93535439,52.67479715,4116221,12107,903,449,66210.3449,1115.049951,48.97214859,53.58128898,2411330,13465,566040,2323,300,90,19212.35321,283.904841,49.26244414,53.98146273
4/30/2015,3754,7984302,70114,3678,3139,539,179727.5243,3114.981675,48.86555853,52.80335076,332640,39104,1832,237,100908.2285,967.8885018,48.77149759,52.28725783,4079463,12720,421,207,30725.42877,1805.476177,48.92584199,52.98820096,2983889,16065,588310,2225,886,95,47883.78453,341.6169965,48.81119728,53.28862459
5/1/2015,2417,7564112,57743,2483,1919,564,122058.79,2294.54,49.15778896,53.19532019,333073,38483,282,42,16032.38,301.62,49.48265432,53.1542338,3904551,10327,1290,420,83936.61,1578,49.08573684,53.19176806,2720831,6827,605657,2106,347,102,22089.8,414.92,49.19777283,53.23869662
5/2/2015,1326,6133477,49127,1378,1034,344,67597.85,1271.24,49.05504354,53.1747349,284023,32147,160,38,9794.64,183.46,49.46787879,53.38842254,3118077,9431,690,219,44530.66,839.13,48.98862486,53.0676534,2142025,5658,589352,1891,184,87,13272.55,248.65,48.97619926,53.3784436
5/3/2015,1352,6363853,50544,1403,1075,328,68889.6,1295.86,49.10163934,53.16129829,294945,33708,182,42,11033.73,207.62,49.25772321,53.14386861,3309294,9402,679,204,43370.56,815.74,49.11728199,53.16713659,2167414,5429,592200,2005,214,82,14485.31,272.5,48.93685811,53.15710092
5/4/2015,1933,8301804,54389,2016,1419,597,98855.96,1853.25,49.03569444,53.34194523,320321,36197,224,63,14152.6,265.37,49.31219512,53.33157478,4602156,10128,936,420,66470.46,1245.24,49.01951327,53.37963766,2792816,5715,586511,2349,259,114,18232.9,342.64,48.88176944,53.21299323
5/5/2015,1768,8173148,52986,1823,1291,532,89488.98,1676.38,49.08885354,53.38227609,313767,34719,201,46,12179.47,228.96,49.30959514,53.19475017,4607809,10588,820,330,56339.12,1057.9,48.99053913,53.25561962,2653395,5368,598177,2311,270,156,20970.39,389.52,49.22626761,53.83649107
5/6/2015,1772,7965600,53288,1844,1234,610,90646.69,1690.66,49.157641,53.61615582,321797,35237,184,54,11767.77,219.94,49.44441176,53.50445576,4285415,9910,834,438,62461.17,1165.02,49.1046934,53.61381779,2744293,5852,614095,2289,216,118,16417.75,305.7,49.15494012,53.70543016
5/7/2015,1731,8160016,54407,1789,1248,541,87886.86,1643.79,49.1262493,53.46599018,320501,36646,176,48,11060.06,207.2,49.37526786,53.37866795,4178084,10404,879,372,61386.44,1149.9,49.06989608,53.38415514,3088622,5079,572809,2278,193,121,15440.36,286.69,49.17312102,53.85733719
5/8/2015,1858,7635515,54117,1901,1149,752,93021.94,1734.3,48.93316149,53.63659113,316461,36133,124,70,9547.3,177.46,49.2128866,53.79972952,4312049,10839,820,525,65803.44,1227.55,48.92449071,53.6055069,2429505,5102,577500,2043,205,157,17671.2,329.29,48.81546961,53.664551
5/9/2015,1336,6528656,51084,1378,982,396,67857.16,1267.6,49.24322206,53.53199748,284421,32868,145,46,9532.94,176.32,49.91068063,54.06612976,3622707,10973,681,287,47612.83,889.83,49.18680785,53.50778239,2067535,5298,553993,1945,156,63,10711.39,201.45,48.91045662,53.17145694
5/10/2015,1308,6635492,51203,1365,989,376,67250.78,1256.78,49.2679707,53.51038368,281551,32410,157,53,10405.01,193.69,49.54766667,53.71991326,3689032,11613,673,260,45962.04,858.82,49.26263666,53.51766377,2066261,5208,598648,1972,159,63,10883.73,204.27,49.02581081,53.28109855
5/11/2015,2021,9118232,58790,2077,1324,753,102219.78,1899.67,49.21510833,53.80923002,324410,36787,221,73,14782.92,271.25,50.28204082,54.49924424,5457902,14109,890,514,68885.61,1283.78,49.06382479,53.65842278,2700819,5441,635101,2453,213,166,18551.25,344.64,48.94788918,53.82790738
5/12/2015,1734,8564194,55000,1790,1380,410,88146.17,1653.9,49.24367039,53.29594897,313447,34069,213,59,13422.55,251.55,49.34761029,53.35937189,4912130,12558,950,290,60956.39,1145.3,49.15837903,53.22307692,2695823,5694,642794,2679,217,61,13767.23,257.05,49.52241007,53.55856837
5/13/2015,1361,7931962,56108,1407,1202,205,69294.92,1308.23,49.25012082,52.96845356,319343,35362,178,26,10034,189.94,49.18627451,52.82720859,4611852,12262,823,140,47343.15,895.42,49.16214953,52.8725626,2360519,5813,640248,2671,201,39,11917.77,222.87,49.657375,53.47408803
5/14/2015,1369,8411912,55562,1405,1265,140,69197.58,1310.9,49.25094662,52.78631475,307678,35042,186,18,10112.99,190.5,49.57348039,53.08656168,4644457,11638,836,91,45591.03,865.01,49.18126214,52.70578375,2706536,6338,753241,2544,243,31,13493.56,255.39,49.24656934,52.83511492
5/15/2015,1331,7891212,55823,1389,1251,138,68129.23,1296,49.04912167,52.56885031,314936,37167,201,14,10727.35,201.12,49.89465116,53.33805688,4645224,11154,871,105,47712.56,910.09,48.88581967,52.42619961,2339276,5219,591776,2283,179,19,9689.32,184.79,48.9359596,52.43422263
5/16/2015,1107,6208929,48858,1141,1044,97,55953.75,1065.75,49.03921998,52.50175932,283624,31680,199,23,10936.39,207.07,49.26301802,52.81494181,3661960,9955,670,65,35956.76,686.35,48.9207619,52.38837328,1704206,4922,559139,2301,175,9,9060.6,172.33,49.2423913,52.57703244
5/17/2015,1132,6435651,50292,1155,1017,138,56977.42,1076.04,49.33109957,52.95102413,288270,31927,160,16,8644.91,164.32,49.11880682,52.61021178,3891831,10946,679,95,38197.18,720.91,49.35036176,52.98467215,1689577,5114,565973,2305,178,27,10135.33,190.81,49.44063415,53.11739427
5/18/2015,1491,8158777,55957,1542,1359,183,75918.03,1436.67,49.23348249,52.84305373,318552,35523,194,19,10472.03,198.89,49.16446009,52.65237066,4976898,12107,928,129,51891.8,984.55,49.09347209,52.70610939,2226280,5924,637047,2403,237,35,13554.2,253.23,49.83161765,53.52525372
5/19/2015,1443,8053652,54513,1501,1357,144,73711.92,1400.86,49.10854097,52.6190483,317781,34889,231,25,12696.49,238.89,49.59566406,53.14785048,4798027,11500,918,99,49813.35,949.05,48.98067847,52.48759286,2302780,5535,635064,2589,208,20,11202.08,212.92,49.13192982,52.61168514
5/20/2015,1424,7883191,56564,1485,1300,185,73012.19,1382.95,49.16645791,52.79452619,323242,36972,193,17,10378.68,196.21,49.42228571,52.89577494,4600403,11252,889,125,49667.34,944.41,48.98159763,52.59086626,2335578,5944,623968,2396,218,43,12966.17,242.33,49.67881226,53.50625181
5/21/2015,1467,7449313,54843,1521,1332,189,74501.01,1416.51,48.98159763,52.5947646,314748,34480,202,26,11096.76,212.5,48.67,52.22004706,4290691,10609,899,127,50277.71,955.55,49.00361598,52.61651405,2217765,6978,626109,2776,231,36,13126.54,248.46,49.16307116,52.83160267
5/22/2015,1373,6709343,54169,1402,1255,147,68419.65,1307.59,48.8014622,52.32500249,308751,34688,193,28,10756.07,205.78,48.67,52.26975411,3868441,10069,850,95,46151.13,881.65,48.8371746,52.34631657,1897361,6680,634790,2732,212,24,11512.45,220.16,48.7815678,52.29128815
5/23/2015,1059,5522858,50399,1095,964,131,53741.26,1020.13,49.07877626,52.68079558,292005,32290,128,20,7229.49,137.72,48.84790541,52.4941185,3152534,9569,673,89,37428.83,710.05,49.11919948,52.71294979,1517070,5951,561249,2589,163,22,9082.94,172.36,49.09697297,52.69749362
5/24/2015,951,5629714,47728,988,851,137,48243.94,919.13,48.82989879,52.48870127,275102,29155,118,18,6645.45,126.58,48.86360294,52.5,3290981,10042,605,100,34391.34,655.7,48.78204255,52.44980936,1497142,5956,566489,2575,128,19,7207.15,136.85,49.02823129,52.66459627
5/25/2015,1161,6481294,53143,1198,1056,142,59201.88,1116.18,49.4172621,53.03972478,293871,31244,133,18,7428.16,140.68,49.19311258,52.80181973,3911398,12516,760,108,43009.13,808.36,49.54968894,53.2054159,1706303,6655,569722,2728,163,16,8764.59,167.14,48.96418994,52.43861434
5/26/2015,1418,8171414,59306,1453,1264,189,71165.12,1352.59,48.97805919,52.61396284,346499,36674,194,18,10397.03,198.02,49.04259434,52.504949,4721852,12490,865,136,49008.3,931.42,48.95934066,52.61675721,2393105,7112,709958,3030,205,35,11759.79,223.15,48.999125,52.69903652
5/27/2015,1435,7957858,64226.85714,1481,1285,196,72791.18,1378.42,49.15002026,52.80769287,344124,35490,161,34,9595.97,180.92,49.21010256,53.03985187,4718500,19177,934,141,52873.18,1000.63,49.18435349,52.83989087,2236093,6578.857143,659141,2981,190,21,10322.03,196.87,48.91957346,52.4306903
5/28/2015,1628,7582293,65121.63265,1962,1777,185,96438.42,1831.33,49.15311927,52.66031791,354947,35565,230,18,12149.15,231.86,48.98850806,52.39864573,4460151,20860,1266,134,68954.23,1306.62,49.25302143,52.77297914,2075700,5948.632653,691495,2748,281,33,15335.04,292.85,48.83770701,52.36482841
5/29/2015,1455,7348239,63138.8207,1606,1404,202,78664.29,1495.5,48.98150062,52.60066199,362618,36307,188,26,10441.71,199.34,48.79303738,52.38140865,4366008,18312,991,146,55785.4,1058.56,49.06367634,52.69932739,2003912,5756.8207,615701,2763,225,30,12437.18,237.6,48.7732549,52.34503367
5/30/2015,1179,6250574,62512.80789,1191,1052,139,58624.22,1109.81,49.22268682,52.8236545,338621,33283,151,16,8285.87,155.86,49.61598802,53.162261,3679529,20314,732,99,40813.39,774.21,49.11358604,52.7161752,1701008,6341.807893,531416,2574,169,24,9524.96,179.74,49.35212435,52.99298987
5/31/2015,1179,6847364,65533,1214,1058,156,59427.67,1130,48.95,52.58,358463,34572,169,13,8963.26,170,49.24868132,52.67,4181474,21956,736,115,41576.15,792,48.85564042,52.5,1807187,6352,500240,2653,153,28,8888.26,168,49.10640884,52.85
6/1/2015,1832,8906533,59053,1895,1590,305,92703.59,1759.95,48.92010026,52.67399074,325266,29452,194,36,11194.1,213.68,48.67,52.38721453,5446281,15840,1135,232,67005.83,1268.74,49.0167008,52.81289311,2546229,11230,588757,2531,261,37,14503.66,277.53,48.67,52.25979173
6/2/2015,1749,8195885,57774,1789,1450,339,87623.56,1657.93,48.97907211,52.8511819,351613,35628,197,36,11392.77,216.5,48.89600858,52.62249423,5120864,13373,1019,230,61236.44,1157.96,49.0283747,52.88303568,2141358,6062,582050,2711,234,73,14994.35,283.47,48.84153094,52.89572089
6/3/2015,2271,8170459,51381,2332,1944,388,114156.69,2164.92,48.95226844,52.73021174,325066,31952,245,48,14286.64,272.06,48.75986348,52.51282805,5012194,12013,1399,274,81898.85,1553.44,48.95328751,52.72096122,2289614,4917,543585,2499,300,66,17971.2,339.42,49.10163934,52.94679159
6/4/2015,1936,7825765,51171,1982,1647,335,97201.18,1839.63,49.04196771,52.83735316,316461,32342,219,31,12272.82,232.83,49.09128,52.71150625,5120541,11895,1158,246,68859.28,1302.54,49.04507123,52.86538609,1894825,4658,493938,2276,270,58,16069.08,304.26,48.99109756,52.81364622
6/5/2015,1825,7565311,48920,1869,1548,321,91596.15,1734.39,49.00810594,52.81173784,304654,30956,227,34,12860.85,242.96,49.27528736,52.93402206,4859532,11617,1111,246,66492.8,1258.36,48.99985262,52.84084046,1935910,4176,465215,2171,210,41,12242.5,233.07,48.7749004,52.52713777
6/6/2015,1437,6114668,47096,1470,1249,221,71992.51,1366.33,48.9744966,52.69042618,291443,30363,197,36,11629.74,216.5,49.91304721,53.71704388,3979220,10837,861,161,49872.39,949.41,48.79881605,52.52987645,1371567,3840,472438,2056,191,24,10490.38,200.42,48.79246512,52.34198184
6/7/2015,1497,6476834,45332,1506,1276,230,73744.63,1399.54,48.9672178,52.69204882,271036,27348,187,31,10636.39,202.75,48.79077982,52.46061652,4318184,11510,910,177,53272.91,1009.39,49.00911684,52.77733086,1439081,4414,448533,2060,179,22,9835.33,187.4,48.93199005,52.48308431
6/8/2015,1933,8138040,51456,1965,1583,382,96057.83,1820.36,48.88439186,52.76858973,289017,29921,234,49,13852.6,262.59,48.94911661,52.75372253,5585409,12509,1136,295,69910.07,1324.49,48.8539972,52.78263332,1809825,6732,453789,2294,213,38,12295.16,233.28,48.9847012,52.70558985
6/9/2015,1859,7896000,47723,1887,1518,369,92498.54,1747.95,49.01883413,52.91829858,276639,29096,215,29,11980.8,227.33,49.10163934,52.70223904,5409959,12185,1054,286,65639.08,1239.58,48.98438806,52.95267752,1727063,4103,482339,2339,249,54,14878.66,281.04,49.10448845,52.94143182
6/10/2015,1749,7505748,47474,1788,1437,351,87706.54,1656.15,49.05287472,52.95808955,274012,29403,171,40,10374.69,195.54,49.16914692,53.05661246,5093544,11983,1060,268,65134.03,1229.56,49.04670934,52.97344579,1663197,3830,474995,2258,206,43,12197.82,231.05,48.98722892,52.79298853
6/11/2015,1632,7506760,49363,1931,1577,354,94534.7,1790.36,48.95634386,52.80206216,293501,31209,202,23,11029.74,209.89,49.02106667,52.55009767,5076305,12061,1129,281,69019.65,1305.73,48.95010638,52.85905202,1693145,3813,443809,2280,246,50,14485.31,274.74,48.93685811,52.72370241
6/12/2015,1622,7300836,48760,1449,1134,315,71023.1,1340.01,49.0152519,53.0019179,277683,30631,145,33,8689.59,165.01,48.81792135,52.66099024,5047357,11946,846,247,53617.59,1010.13,49.05543458,53.07989071,1527199,4071,448597,2112,143,35,8715.92,164.87,48.9658427,52.86540911
6/13/2015,1313,5885623,44026,1121,861,260,54901.36,1035.54,48.97534344,53.01713116,252022,27294,110,25,6596.78,125.15,48.86503704,52.71098682,3927182,10947,649,202,41628.81,785.8,48.91752056,52.97634258,1280558,3691,425861,2094,102,33,6675.77,124.59,49.45014815,53.58190866
6/14/2015,1328,6029494,43887,1133,921,212,55696.04,1050.18,49.15802295,53.03475595,255509,27155,104,26,6353.43,120.38,48.87253846,52.77811929,4076799,11084,689,161,41790.78,787.73,49.16562353,53.05216254,1311376,3525,385810,2123,128,25,7551.83,142.07,49.35836601,53.1556979
6/15/2015,1822,7706545,49899,1784,1391,393,87696.17,1649.45,49.15704596,53.16691624,287579,31488,191,32,11116.71,207.38,49.85071749,53.6055068,5225820,12424,1035,313,66186.42,1245.21,49.0997181,53.1528176,1682272,3673,510874,2314,165,48,10393.04,196.86,48.79361502,52.79406685
6/16/2015,1744,7714177,48552,1759,1366,393,86031.81,1625.95,48.90949972,52.9117193,288151,30408,236,34,13272.55,251.42,49.15759259,52.79035081,5111367,12139,982,315,63361.96,1197.13,48.85270625,52.92821999,1794355,3771,520304,2234,148,44,9397.3,177.4,48.94427083,52.9723788
